StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q4,Q6,Q7,Q9,Q11,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,n_40hz_rating_1,n_40hz_rating_2,n_40hz_rating_3,n_40hz_rating_4,n_40hz_rating_5,n_40hz_rating_6,n_40hz_rating_7,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,n_info1,Q38_First Click,Q38_Last Click,Q38_Page Submit,Q38_Click Count,Q40_First Click,Q40_Last Click,Q40_Page Submit,Q40_Click Count,Q80_First Click,Q80_Last Click,Q80_Page Submit,Q80_Click Count,no_info_40hz_rating_1,no_info_40hz_rating_2,no_info_40hz_rating_3,no_info_40hz_rating_4,no_info_40hz_rating_5,no_info_40hz_rating_6,no_info_40hz_rating_7,Q148_First Click,Q148_Last Click,Q148_Page Submit,Q148_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,ps_info2,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,ps_40hz_rating_1,ps_40hz_rating_2,ps_40hz_rating_3,ps_40hz_rating_4,ps_40hz_rating_5,ps_40hz_rating_6,ps_40hz_rating_7,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,ps_brown_warning,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,Q136_First Click,Q136_Last Click,Q136_Page Submit,Q136_Click Count,pb_40Hz_ratings_1,pb_40Hz_ratings_2,pb_40Hz_ratings_3,pb_40Hz_ratings_4,pb_40Hz_ratings_5,pb_40Hz_ratings_6,pb_40Hz_ratings_7,Q145_First Click,Q145_Last Click,Q145_Page Submit,Q145_Click Count,pb_brown_info1,Q142_First Click,Q142_Last Click,Q142_Page Submit,Q142_Click Count,brown_ratings_1,brown_ratings_2,brown_ratings_3,brown_ratings_4,brown_ratings_5,brown_ratings_6,brown_ratings_7,Q146_First Click,Q146_Last Click,Q146_Page Submit,Q146_Click Count,prior_expectancy_NPS_GROUP,prior_expectancy,40hz_expectancy_NPS_GROUP,40hz_expectancy,brown_expectancy_NPS_GROUP,brown_expectancy,post_expectancy_NPS_GROUP,post_expectancy,noise_sensitivity_1,noise_sensitivity_2,noise_sensitivity_3,noise_sensitivity_4,noise_sensitivity_5,gender,age,Q2,Q28,SC0,PROLIFIC_PID
2021-08-02 17:20:12,2021-08-02 17:28:59,0,108.206.92.34,100,527,1,2021-08-02 17:29:00,R_33rjiARzMT2To2h,,,,,33.8350982666015625,-117.865203857421875,anonymous,EN,1,60fcbba806afe9a0f91e2c3d,2,"wired, apple",4,37.874,49.872,50.856,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.889,11.889,128.574,1,1,1,1,7,7,5,1,3.848,12.203,13.208,7,"5,7,9",6.478,6.478,167.035,1,0,0,0,4,3,5,0,3.816,10.913,11.713,7,2,7,1,6,1,6,2,8,6,3,1,5,6,2,25,wired apple,sliced orange,1,60fcbba806afe9a0f91e2c3d
2021-08-02 17:15:58,2021-08-02 17:29:07,0,76.226.173.228,100,789,1,2021-08-02 17:29:08,R_1ezOuR7q76Npggp,,,,,30.1011962890625,-92.011199951171875,anonymous,EN,1,610069481d0604c05eab988a,2,"Apple Air Pods - bluetooth, wireless, in ear",4,36.852,36.852,38.826,1,0,0,131.613,0,1,5,2,3,1,7,1,9.863,112.561,116.108,13,"5,7,9",25.298,27.32,36.365,3,0,0,125.977,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,4,1,0,0,6.584,29.471,31.427,9,1,6,1,3,2,8,1,6,5,6,6,4,3,2,20,"Apple Air Pods - bluetooth, wireless, in ear","There is a slice of an orange, what looks to be a whole orange, 2 leaves, and half of an orange",1,610069481d0604c05eab988a
2021-08-02 17:22:09,2021-08-02 17:29:37,0,70.40.104.148,100,448,1,2021-08-02 17:29:38,R_1mf5QpUHRdYggiP,,,,,33.96539306640625,-78.03589630126953125,anonymous,EN,1,6105bbab24672f06cfaa9f5d,2,"Apple AirPod Pros, Wireless, in ear",4,1.501,24.092,25.143,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",18.496,18.496,74.171,1,1,1,1,5,2,2,1,4.531,41.194,42.298,11,"5,7,9",3.102,3.102,54.52,1,,,,,,,,,,,,,,,,,,,,,3,0,0,2,0,0,0,2.162,23.815,25.369,12,1,3,1,6,1,6,1,4,5,6,5,5,3,2,22,"Apple AirPod Pros, wireless, in ear",Orange,1,6105bbab24672f06cfaa9f5d
2021-08-02 17:20:20,2021-08-02 17:29:42,0,100.18.7.82,100,561,1,2021-08-02 17:29:42,R_12hXETeoNiABnat,,,,,39.2079010009765625,-76.95929718017578125,anonymous,EN,1,61046ddbf4b49750b2531756,2,apple airpods,4,31.867,31.867,33.321,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,136.35,0,6,4,2,4,3,4,1,11.477,28.84,30.254,9,"5,7,9",0,0,124.248,0,,,,,,,,,,,,,,,,,,,,,1,3,1,4,2,2,0,2.311,11.962,13.476,7,2,7,1,4,1,4,2,8,5,5,6,5,2,2,19,apple airpods,orange,1,61046ddbf4b49750b2531756
2021-08-02 17:20:22,2021-08-02 17:29:51,0,172.115.147.142,100,569,1,2021-08-02 17:29:51,R_3NVOrZoPmMskp1i,,,,,32.976104736328125,-115.5290985107421875,anonymous,EN,1,60fefd6de6b470fd133b7d5d,2,"apple airpods ",4,35.118,35.118,36.769,1,,,,,,,,,,,,,,,,,,,,,,,,,21.142,51.461,131.871,2,7,2,5,2,2,2,1,3.034,15.808,17.386,7,0,0,132.074,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,2,1,1,0,2.629,15.231,16.905,8,1,2,2,7,1,5,3,9,5,5,6,5,2,2,28,Apple Airpods,"Two oranges, one sliced. ",1,60fefd6de6b470fd133b7d5d
2021-08-02 17:21:41,2021-08-02 17:29:51,0,75.73.212.87,100,489,1,2021-08-02 17:29:51,R_2qCS2q5AnnHjZFa,,,,,44.9709930419921875,-93.04979705810546875,anonymous,EN,1,60ff1f3156b8ba76b051b883,2,"Apple air pods pro ",4,6.307,33.547,34.652,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.431,11.431,133.986,1,1,1,1,4,2,3,1,3.206,15.837,16.739,10,"5,7,9",2.093,2.093,130.621,1,1,2,2,1,0,0,0,19.81,43.975,44.997,10,1,2,1,2,1,4,1,4,4,5,4,3,3,2,27,"Apple AirPod Pro ","Orange ",1,60ff1f3156b8ba76b051b883
2021-08-02 17:17:02,2021-08-02 17:30:11,0,72.28.19.40,100,788,1,2021-08-02 17:30:11,R_1jHEHMgaVUFZyq7,,,,,41.439605712890625,-75.43160247802734375,anonymous,EN,1,6101dc4f5886c55e15784992,2,Mpow flame bluetooth headphones in ear,4,34.998,34.998,88.289,1,0,0,137.816,0,1,1,1,1,1,3,1,10.649,30.009,31.744,8,"5,7,9",19.732,20.788,29.82,3,0,0,125.036,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,5,4,0,3.949,18.405,19.227,8,1,0,1,0,1,2,2,8,1,4,5,5,3,2,28,mpow bluetooth headphones in ear,a sliced orange,1,6101dc4f5886c55e15784992
2021-08-02 17:20:30,2021-08-02 17:30:12,0,98.113.145.162,100,582,1,2021-08-02 17:30:13,R_W0BH1PvqqX4Z5wB,,,,,40.768096923828125,-73.8291015625,anonymous,EN,1,610064b237fff3bb6a03888b,2,apple brand,4,26.784,26.784,28.056,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,139.652,0,1,1,1,1,1,1,1,3.713,7.8,10.601,7,"5,7,9",0,0,123.379,0,0,0,0,0,0,0,0,3.315,6.373,8.206,7,1,3,1,0,1,0,1,1,1,5,5,5,1,2,25,apple brand,oranges,1,610064b237fff3bb6a03888b
2021-08-02 17:20:35,2021-08-02 17:30:27,0,73.190.163.13,100,591,1,2021-08-02 17:30:28,R_3GwhV4MFgp1OpAX,,,,,35.9243011474609375,-83.99649810791015625,anonymous,EN,1,60fcebba7345a976efc9c080,2,"Apple, bluetooth, in-ear",4,38.677,38.677,40.814,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,136.889,0,1,1,1,1,1,1,1,9.668,21.094,23,8,"5,7,9",0,0,126.883,0,,,,,,,,,,,,,,,,,,,,,1,1,0,5,2,0,0,6.232,18.332,20.9,8,1,0,1,3,1,3,1,4,2,2,2,2,5,2,32,"Apple, bluetooth, in-ear",Orange,1,60fcebba7345a976efc9c080
2021-08-02 17:20:27,2021-08-02 17:30:41,0,174.54.219.0,100,613,1,2021-08-02 17:30:42,R_1mIS4lhJ5nWDXFt,,,,,40.109405517578125,-76.51309967041015625,anonymous,EN,1,6101dc26d7c793a858706e1c,2,"Apple AirPods ",4,8.095,35.582,37.928,5,,,,,,,,,,,,,,,,,,,,,,,,,6.1,6.1,129.745,1,2,5,3,7,5,6,1,7.005,41.139,43.467,19,5.501,5.501,128.156,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,2,2,3,0,5.84,26.945,29.822,15,2,8,1,4,1,4,3,10,5,5,6,5,3,2,37,"Apply AirPods, Bluetooth, in-ear","One whole orange, one half orange and one quarter of an orange. ",1,6101dc26d7c793a858706e1c
2021-08-02 17:21:20,2021-08-02 17:31:18,0,76.184.163.30,100,598,1,2021-08-02 17:31:18,R_5748TX41oqEzGpj,,,,,33.104705810546875,-96.0926971435546875,anonymous,EN,1,60ff35aba9b7a3f445a08f43,2,logitech g733,4,50.138,50.138,51.282,1,0,0,131.113,0,1,1,1,8,5,5,1,4.612,14.477,15.319,7,"5,7,9",18.337,20.051,27.84,3,0,0,125.682,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,4,4,0,2.182,11.868,13.325,7,1,1,1,6,1,0,2,7,1,5,4,1,3,2,25,logitech g733,oranges,1,60ff35aba9b7a3f445a08f43
2021-08-02 17:22:48,2021-08-02 17:31:35,0,24.91.31.147,100,526,1,2021-08-02 17:31:35,R_3Oe6OC3AGR28GX9,,,,,42.3654022216796875,-72.46710205078125,anonymous,EN,1,6101d735f20e70b3dedf7382,2,"Apple Air Pods, Bluetooth, In-Ear",4,33.745,34.697,35.481,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,129.001,0,2,1,1,6,5,7,1,6.789,20.147,21.225,7,0,0,126.023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,1,6,0,2.994,13.395,14.238,7,1,2,1,5,1,5,1,5,6,5,6,6,2,2,21,"Apple Air Pods, Bluetooth, In-Ear",An orange,1,6101d735f20e70b3dedf7382
2021-08-02 17:18:27,2021-08-02 17:32:09,0,24.121.50.158,100,821,1,2021-08-02 17:32:10,R_1kMq0z1XjCP1kYy,,,,,35.1558990478515625,-111.68250274658203125,anonymous,EN,1,60fde1b788bf452c236a4af3,2,"Apple wired in-ear headphones (ones that come with purchase of old Iphones, headphone jack NOT charging port ones)",4,36.306,36.306,37.079,1,0,0,141.359,0,5,4,1,1,1,2,1,11.988,47.792,49.239,9,"5,7,9",41.767,42.657,67.981,3,0,0,125.537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,1,4,0,7.171,35.868,45.47,13,2,8,1,4,2,7,2,8,6,4,5,3,2,2,22,Apple wired in-ear headphones (the headphone jack type you would typically get with the purchase of an older model iPhone),an orange slice and an orange cut into two halves,1,60fde1b788bf452c236a4af3
2021-08-02 17:23:08,2021-08-02 17:33:00,0,173.61.25.58,100,591,1,2021-08-02 17:33:00,R_3nMMR76qYTG8Nt6,,,,,39.905303955078125,-75.00229644775390625,anonymous,EN,1,60fc207af0c33362eafe2a42,2,apple,5,26.709,26.709,27.653,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,122.65,0,1,1,1,1,1,1,1,3.784,7.407,8.085,8,"5,7,9",0,0,128.482,0,0,0,0,6,4,4,0,1.885,8.693,9.871,7,1,0,1,0,1,0,1,0,4,4,4,5,4,2,26,apple,orange,0,60fc207af0c33362eafe2a42
2021-08-02 17:22:50,2021-08-02 17:33:18,0,96.59.117.7,100,627,1,2021-08-02 17:33:18,R_3flAZNXUNMVWlFe,,,,,27.9091033935546875,-82.80280303955078125,anonymous,EN,1,6107bf007dc68f269f5838cf,2,"apple ",4,23.599,58.416,59.689,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,137.425,0,1,4,1,8,2,7,1,10.796,39.632,40.433,9,"5,7,9",0,0,126.476,0,,,,,,,,,,,,,,,,,,,,,0,1,0,7,6,4,0,5.496,18.303,20.135,7,1,3,1,1,1,0,3,10,6,6,6,5,1,2,27,"apple ","shows an orange ",1,6107bf007dc68f269f5838cf
2021-08-02 17:21:29,2021-08-02 17:33:21,0,64.124.152.34,100,711,1,2021-08-02 17:33:21,R_2af3kcrg4pQDEBs,,,,,37.0189971923828125,-86.45369720458984375,anonymous,EN,1,60fc833bdc7b5c9f04df99b6,2,"wired, in ear",4,42.65,42.65,45.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,132.262,0,2,5,1,7,5,5,1,8.709,23.563,25.052,7,"5,7,9",0,0,130.172,0,2,4,5,2,2,2,0,4.707,23.844,26.045,7,1,0,1,2,1,4,2,8,4,3,4,5,5,2,26,"wired, in-ear",orange,1,60fc833bdc7b5c9f04df99b6
2021-08-02 17:15:03,2021-08-02 17:33:38,0,68.103.114.2,100,1115,1,2021-08-02 17:33:39,R_2Eoz8VYgKieHP3P,,,,,37.045806884765625,-95.63480377197265625,anonymous,EN,1,61074586b124cbc158d03b00,2,"rovking, in ear",4,48.007,48.007,59.101,1,0,0,148.925,0,1,1,2,2,2,1,1,10.191,34.427,39.639,8,"5,7,9",20.621,29.044,35.292,6,0,0,134.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,2,2,1,0,9.198,26.623,28.524,8,1,4,1,3,1,4,1,5,5,5,4,4,3,2,22,"rovking, in ear",an orange,1,61074586b124cbc158d03b00
2021-08-02 17:26:18,2021-08-02 17:33:55,0,98.11.187.200,100,457,1,2021-08-02 17:33:56,R_2wbj8Tl8N0Ni3ye,,,,,42.9553985595703125,-78.863800048828125,anonymous,EN,1,6102b2123f073e595b65c933,2,"air pods ",4,23.369,23.369,24.292,1,,,,,,,,,,,,,,,,,,,,,,,,,120.649,120.649,123.728,1,3,3,3,3,2,3,1,6.741,14.981,17.693,7,112.959,113.614,123.225,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,4,3,4,0,4.106,14.227,15.575,8,1,3,1,4,1,4,1,6,4,5,5,5,4,2,24,air pods,an orange,1,6102b2123f073e595b65c933
2021-08-02 17:25:33,2021-08-02 17:34:17,0,173.251.122.2,100,524,1,2021-08-02 17:34:18,R_1Ej3sSX3NLAgPRe,,,,,40.582794189453125,-73.9532012939453125,anonymous,EN,1,60fde2dcd1deb9c16988f4ea,2,Wired ear buds,4,25.74,25.74,27.021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.809,53.809,126.666,1,1,1,2,3,4,2,1,3.75,25.774,27.759,7,"5,7,9",0,0,125.849,0,0,3,0,0,0,0,0,2.178,11.259,14.931,8,1,0,1,0,2,7,2,8,2,1,1,1,5,3,24,Apple wired ear buds,Orange,1,60fde2dcd1deb9c16988f4ea
2021-08-02 17:24:27,2021-08-02 17:34:20,0,72.209.128.116,100,592,1,2021-08-02 17:34:20,R_3nj9YiO0VTAZJ84,,,,,37.7075958251953125,-97.36370086669921875,anonymous,EN,1,61078a2c64c542fd9094bf15,2,"Steelseries Arctis Pro, wireless, not bluetooth, over ear.",4,6.856,23.462,24.283,2,,,,,,,,,,,,,,,,,,,,,,,,,72.874,75.544,124.639,2,6,1,6,4,4,4,1,2.647,23.771,32.678,9,142.654,142.654,143.028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,6,5,0,6.099,21.599,22.06,11,2,8,1,5,1,4,2,8,2,2,2,5,6,1,22,"Arctis Pro Wireless, Over-ear",orange,1,61078a2c64c542fd9094bf15
2021-08-02 17:24:42,2021-08-02 17:34:24,0,136.58.101.21,100,581,1,2021-08-02 17:34:25,R_2qdAmcei97mWqN9,,,,,36.15789794921875,-86.86080169677734375,anonymous,EN,1,61074c91d7d7118e7120e3ed,2,wired apple,4,1.846,36.177,37.728,3,0,0,124.774,0,1,1,1,3,1,2,1,1.515,29.14,31.421,19,"5,7,9",2.75,21.278,37.818,10,0,0,124.819,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1,0,0,0,1.739,23.068,24.089,15,1,4,1,2,1,2,1,2,4,5,6,5,3,2,25,apple in ear wired,orange cut into pieces,1,61074c91d7d7118e7120e3ed
2021-08-02 17:23:36,2021-08-02 17:34:35,0,24.170.122.121,100,659,1,2021-08-02 17:34:35,R_31TpgLnDgWyKtv7,,,,,32.6587066650390625,-97.1616973876953125,anonymous,EN,1,61006f97bb3a03042e83a137,2,"bluetooth airpods ",4,6.441,35.47,37.038,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",3.5,45.855,150.976,7,1,3,1,5,1,1,1,2.853,19.73,20.498,15,"5,7,9",4.623,18.613,32.575,5,,,,,,,,,,,,,,,,,,,,,0,5,3,0,0,0,0,1.394,16.876,18.342,13,1,3,2,7,1,1,1,4,4,6,4,4,3,2,20,"bluetooth air pods, in-ear","an orange ",1,61006f97bb3a03042e83a137
2021-08-02 17:26:55,2021-08-02 17:35:14,0,68.57.228.46,100,499,1,2021-08-02 17:35:14,R_3sojgKNKomHhgTk,,,,,41.1510009765625,-85.125,anonymous,EN,1,6101db15d4eefc0ed011e3c3,2,Bluetooth,4,2.759,26.764,28.184,6,,,,,,,,,,,,,,,,,,,,,,,,,4.701,4.701,126.706,1,1,4,1,5,1,5,1,3.129,24.872,26.261,15,1.97,1.97,123.591,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,3,0,2.03,20.165,22.11,14,1,4,2,7,2,8,2,8,2,4,6,5,3,2,18,Bluetooth,Orange,1,6101db15d4eefc0ed011e3c3
2021-08-02 17:25:44,2021-08-02 17:35:35,0,96.230.59.147,100,591,1,2021-08-02 17:35:35,R_2tEwmxSKAlNccN0,,,,,42.5825958251953125,-71.09490203857421875,anonymous,EN,1,610421096c1af729ade5aac1,2,airpods,3,7.001,37.536,38.247,6,4.104,130.464,131.453,3,1,1,1,5,3,5,1,2.804,16.72,17.917,13,"5,7,9",6.798,16.898,18.42,9,2.851,2.851,134.297,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,1,0,26.3,40.633,41.731,17,1,0,1,4,1,5,1,1,3,2,2,2,5,2,22,airpods,"orange ",0,610421096c1af729ade5aac1
2021-08-02 17:27:48,2021-08-02 17:35:42,0,76.91.15.2,100,474,1,2021-08-02 17:35:42,R_PXo5U6Bgvrp7EJP,,,,,34.1103973388671875,-118.4514007568359375,anonymous,EN,1,60fd99259964ffbc80612796,2,Apple AirPods - bluetooth in-ear,4,26.372,26.372,27.48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,128.221,0,1,2,1,7,5,5,1,4.1,11.386,12.874,7,"5,7,9",124.668,124.668,125.139,1,2,4,5,2,2,3,0,2.368,11.399,12.573,7,1,6,2,7,3,9,1,6,4,5,5,3,4,2,26,Apple AirPods,"Orange - one full, one half, one slice",1,60fd99259964ffbc80612796
2021-08-02 17:10:40,2021-08-02 17:36:54,0,64.203.192.225,100,1573,1,2021-08-02 17:36:55,R_sAVKbXJOWKkGjmx,,,,,32.2108001708984375,-80.74590301513671875,anonymous,EN,1,6104885b11b1afbfbf7eb664,2,over ear wired,4,45.612,45.612,46.619,1,0,0,130.792,0,1,2,2,2,1,6,1,4.454,32.551,33.591,7,"5,7,9",70.678,72.062,97.845,3,0,0,136.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,1,0,2,11.221,12.297,7,2,7,2,7,1,2,1,6,2,3,4,2,4,2,25,wired over ear,"an orange, half orange and orange slice with two leafs in the back",1,6104885b11b1afbfbf7eb664
2021-08-02 17:26:31,2021-08-02 17:36:59,0,73.148.134.176,100,628,1,2021-08-02 17:37:00,R_OrROmI3Si6DhFcZ,,,,,30.191802978515625,-81.6027984619140625,anonymous,EN,1,60fde187c9bb569eb2f49a42,2,wired in-ear headphones,4,101.204,101.204,102.718,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,137.374,0,4,6,3,2,4,3,1,7.262,21.22,24.09,7,0,0,128.638,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,5,5,4,0,6.751,17.215,18.354,7,1,2,2,8,2,8,2,8,4,4,4,4,3,1,28,"sony, wired, in-ear",orange,1,60fde187c9bb569eb2f49a42
2021-08-02 17:28:30,2021-08-02 17:37:12,0,136.37.176.5,100,522,1,2021-08-02 17:37:13,R_3es1yAe7Nj3fpqZ,,,,,38.8867950439453125,-94.82230377197265625,anonymous,EN,1,60feee434a0bf387b09a3360,2,Wired,4,46.389,46.389,47.925,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,125.194,0,1,1,1,5,5,6,1,3.069,14.674,15.948,7,0,0,123.537,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,1,3,0,2.415,11.613,12.632,7,1,0,1,3,3,10,1,6,4,6,6,4,2,3,23,wired,An orange with a couple of leaves behind it.,1,60feee434a0bf387b09a3360
2021-08-02 17:27:28,2021-08-02 17:37:13,0,75.72.122.223,100,584,1,2021-08-02 17:37:13,R_s4LQBQ9RaXuOmBP,,,,,44.8058013916015625,-93.6071014404296875,anonymous,EN,1,61001a00793e46ae043d05bc,2,airpods,4,32.515,32.515,34.212,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",0,0,137.321,0,1,1,1,1,1,3,1,8.67,26.211,29.376,7,"5,7,9",0,0,126.647,0,,,,,,,,,,,,,,,,,,,,,0,3,0,5,5,5,0,2.362,11.621,13.366,7,1,4,1,2,2,7,1,6,3,3,5,5,2,2,28,Bluetooth airpods,"It is a whole orange, an orange sliced in half, a quarter of an orange, and some mint leaves.",1,61001a00793e46ae043d05bc
2021-08-02 17:25:30,2021-08-02 17:37:19,0,75.67.0.234,100,708,1,2021-08-02 17:37:19,R_2Uc1MWzn5yizlpr,,,,,42.1186065673828125,-70.95760345458984375,anonymous,EN,1,60fcd35e8aa63f46e6a7d476,2,"Apple Airpods, bluetooth",4,104.829,104.829,105.945,1,0,0,132.513,0,1,1,1,8,7,6,1,3.417,14.466,15.949,7,"5,7,9",33.881,36.023,77.42,3,0,0,125.923,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,7,7,0,2.113,8.869,10.043,7,1,1,1,6,3,9,1,1,2,2,6,5,5,1,24,"Apple Airpods, bluetooth",Orange,1,60fcd35e8aa63f46e6a7d476
2021-08-02 17:22:21,2021-08-02 17:37:37,0,107.77.202.175,100,916,1,2021-08-02 17:37:38,R_3PcNAqxZwu3OFZi,,,,,38.8137969970703125,-77.1486968994140625,anonymous,EN,1,6103875d75025b9df9e260d1,2,Bluetooth in-ear,4,5.962,101.197,103.259,7,,,,,,,,,,,,,,,,,,,,,,,,,26.447,26.447,150.671,1,2,2,3,7,4,3,1,18.659,58.746,62.269,12,5.901,5.901,130.223,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,4,4,0,8.491,31.4,33.501,10,2,8,1,3,2,8,3,9,2,3,2,5,6,1,36,Bluetooth in-ear,Sliced orange,1,6103875d75025b9df9e260d1
2021-08-02 17:27:51,2021-08-02 17:37:52,0,143.59.118.45,100,601,1,2021-08-02 17:37:53,R_z2tsgzc23NJHCbn,,,,,41.38470458984375,-81.7982025146484375,anonymous,EN,1,60fcd73592278e93d40fd634,2,"iLuv Bluetooth in ear ",4,11.395,55.75,57.842,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",3.083,120.196,127.225,3,2,7,3,1,1,1,1,6.657,24.688,26.813,16,"5,7,9",2.404,124.697,126.599,2,,,,,,,,,,,,,,,,,,,,,3,7,0,0,0,0,0,2.895,20.573,25.642,13,1,1,3,9,1,6,3,9,5,5,6,6,2,2,29,"iLuv Bluetooth in ear ","A couple oranges, one is whole the other is cut.",1,60fcd73592278e93d40fd634
2021-08-02 17:21:26,2021-08-02 17:38:10,0,174.248.58.83,100,1004,1,2021-08-02 17:38:10,R_26eY44dgoezQz2S,,,,,33.4994964599609375,-86.72679901123046875,anonymous,EN,1,60ff254f7b4ca59fff0e8e32,2,iPhone headphones that connect in charging port,4,31.815,108.753,110.382,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.307,151.787,172.15,2,1,1,1,8,6,6,1,4.571,23.596,26.481,10,"5,7,9",3.946,133.355,134.383,2,7,6,1,0,0,0,0,2.291,19.653,21.385,12,1,0,1,4,2,8,3,10,5,4,5,6,3,2,22,"iPhone wired headphones that connect in charging port ","An orange ",1,60ff254f7b4ca59fff0e8e32
2021-08-02 17:25:11,2021-08-02 17:38:12,0,73.68.107.155,100,781,1,2021-08-02 17:38:13,R_1MMx3u7sfuMPZf7,,,,,42.365997314453125,-71.2270965576171875,anonymous,EN,1,610040f62de67e474e0c77e2,2,Air pods pro,4,1.075,29.155,31.456,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2,3",86.801,97.132,211.022,2,1,3,1,1,1,1,1,1.675,19.528,21.146,16,"5,7,9",9.3,9.3,136.315,1,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,1.467,13.03,16.066,14,1,0,1,5,1,4,1,3,4,6,5,4,2,2,26,Air pods pro,"Orange ",1,610040f62de67e474e0c77e2
